freq,psd_x,psd_y,psd_z,psd_xyz
145.4,2.053e+04,6.203e+04,1.740e+04,9.995e+04
146.6,1.938e+04,7.073e+04,1.857e+04,1.087e+05
147.8,1.766e+04,5.249e+04,1.533e+04,8.548e+04
149.0,1.571e+04,5.169e+04,1.895e+04,8.635e+04
150.1,1.861e+04,4.858e+04,1.594e+04,8.313e+04
151.3,2.033e+04,4.721e+04,1.643e+04,8.398e+04
152.5,1.923e+04,5.101e+04,1.683e+04,8.707e+04
153.7,1.702e+04,3.834e+04,1.432e+04,6.968e+04
154.9,1.605e+04,3.667e+04,1.579e+04,6.851e+04
156.0,2.139e+04,5.810e+04,2.008e+04,9.958e+04
157.2,1.682e+04,3.340e+04,1.314e+04,6.335e+04
158.4,1.941e+04,5.192e+04,2.330e+04,9.463e+04
159.6,2.191e+04,7.124e+04,3.200e+04,1.252e+05
160.8,1.986e+04,6.255e+04,2.967e+04,1.121e+05
162.0,2.535e+04,8.630e+04,3.165e+04,1.433e+05
163.1,2.358e+04,9.314e+04,2.644e+04,1.432e+05
164.3,1.470e+04,4.620e+04,1.348e+04,7.437e+04
165.5,1.542e+04,4.202e+04,1.328e+04,7.073e+04
166.7,1.797e+04,5.177e+04,1.585e+04,8.558e+04
167.9,2.131e+04,6.005e+04,1.701e+04,9.837e+04
169.1,2.169e+04,6.490e+04,1.849e+04,1.051e+05
170.2,1.895e+04,6.021e+04,1.737e+04,9.653e+04
171.4,2.159e+04,7.439e+04,2.274e+04,1.187e+05
172.6,2.003e+04,6.909e+04,2.312e+04,1.122e+05
173.8,1.602e+04,3.896e+04,1.486e+04,6.984e+04
175.0,1.543e+04,2.983e+04,1.252e+04,5.777e+04
176.1,1.292e+04,2.695e+04,1.088e+04,5.074e+04
177.3,1.208e+04,2.572e+04,9.987e+03,4.779e+04
178.5,1.185e+04,2.660e+04,1.386e+04,5.232e+04
179.7,1.069e+04,2.279e+04,1.439e+04,4.787e+04
180.9,1.149e+04,1.969e+04,1.111e+04,4.229e+04
182.1,1.208e+04,2.209e+04,1.176e+04,4.593e+04
183.2,1.168e+04,2.236e+04,1.064e+04,4.467e+04
184.4,1.628e+04,2.572e+04,1.119e+04,5.319e+04
185.6,1.489e+04,2.789e+04,1.487e+04,5.765e+04
186.8,1.190e+04,2.326e+04,1.313e+04,4.829e+04
188.0,1.425e+04,1.965e+04,1.265e+04,4.655e+04
189.2,1.568e+04,2.184e+04,1.387e+04,5.138e+04
190.3,1.154e+04,1.967e+04,1.334e+04,4.454e+04
191.5,1.241e+04,2.097e+04,1.554e+04,4.893e+04
192.7,1.326e+04,1.859e+04,1.565e+04,4.750e+04
193.9,1.488e+04,1.868e+04,2.154e+04,5.510e+04
195.1,1.588e+04,2.018e+04,2.164e+04,5.770e+04
196.2,1.333e+04,2.026e+04,1.677e+04,5.036e+04
197.4,9.596e+03,1.561e+04,1.629e+04,4.150e+04
198.6,1.163e+04,1.789e+04,1.823e+04,4.774e+04
199.8,1.355e+04,1.550e+04,1.329e+04,4.234e+04
