freq,psd_x,psd_y,psd_z,psd_xyz
92.3,3.971e+04,3.821e+04,1.815e+04,9.606e+04
93.8,4.353e+04,4.091e+04,2.127e+04,1.057e+05
95.3,4.756e+04,4.270e+04,2.592e+04,1.162e+05
96.8,5.083e+04,4.352e+04,3.116e+04,1.255e+05
98.3,5.345e+04,4.349e+04,3.646e+04,1.334e+05
99.8,5.712e+04,4.429e+04,4.279e+04,1.442e+05
101.3,6.182e+04,4.542e+04,5.247e+04,1.597e+05
102.9,6.440e+04,4.376e+04,6.482e+04,1.730e+05
104.4,6.817e+04,4.376e+04,7.679e+04,1.887e+05
105.9,7.232e+04,4.537e+04,8.857e+04,2.063e+05
107.4,7.211e+04,4.430e+04,9.940e+04,2.158e+05
108.9,7.691e+04,4.415e+04,1.129e+05,2.340e+05
110.4,8.515e+04,4.603e+04,1.316e+05,2.627e+05
111.9,9.526e+04,4.779e+04,1.556e+05,2.987e+05
113.4,1.071e+05,4.999e+04,1.827e+05,3.398e+05
115.0,1.194e+05,5.293e+04,2.090e+05,3.813e+05
116.5,1.281e+05,5.527e+04,2.272e+05,4.106e+05
118.0,1.390e+05,5.653e+04,2.586e+05,4.541e+05
119.5,1.573e+05,5.935e+04,3.036e+05,5.203e+05
121.0,1.810e+05,6.184e+04,3.600e+05,6.029e+05
122.5,2.109e+05,6.404e+04,4.341e+05,7.090e+05
124.0,2.486e+05,6.656e+04,5.315e+05,8.467e+05
125.6,3.038e+05,6.797e+04,6.807e+05,1.052e+06
127.1,3.660e+05,7.432e+04,8.610e+05,1.301e+06
128.6,4.103e+05,9.719e+04,1.029e+06,1.537e+06
130.1,4.323e+05,1.342e+05,1.189e+06,1.755e+06
131.6,4.198e+05,1.610e+05,1.259e+06,1.840e+06
133.1,2.231e+05,9.290e+04,6.903e+05,1.006e+06
134.6,3.002e+04,1.193e+04,9.180e+04,1.337e+05
136.1,1.586e+04,6.247e+03,5.115e+04,7.326e+04
137.7,1.593e+04,7.451e+03,5.456e+04,7.794e+04
139.2,1.724e+04,8.700e+03,6.040e+04,8.634e+04
140.7,1.897e+04,9.409e+03,6.544e+04,9.382e+04
142.2,2.007e+04,1.089e+04,6.741e+04,9.837e+04
143.7,2.118e+04,1.341e+04,6.947e+04,1.041e+05
145.2,2.170e+04,1.572e+04,7.132e+04,1.087e+05
146.7,2.290e+04,1.892e+04,7.594e+04,1.178e+05
148.2,2.369e+04,2.333e+04,7.603e+04,1.230e+05
149.8,2.413e+04,2.529e+04,7.423e+04,1.237e+05
151.3,2.708e+04,2.645e+04,8.092e+04,1.345e+05
152.8,2.781e+04,2.912e+04,8.331e+04,1.402e+05
154.3,2.511e+04,3.046e+04,7.624e+04,1.318e+05
155.8,2.206e+04,3.279e+04,6.873e+04,1.236e+05
157.3,2.157e+04,3.548e+04,6.629e+04,1.233e+05
158.8,2.005e+04,3.620e+04,6.071e+04,1.170e+05
160.3,1.808e+04,3.543e+04,5.564e+04,1.091e+05
161.9,1.767e+04,3.422e+04,5.706e+04,1.089e+05
163.4,1.887e+04,3.313e+04,5.955e+04,1.115e+05
164.9,1.932e+04,3.055e+04,5.675e+04,1.066e+05
166.4,1.868e+04,2.641e+04,5.210e+04,9.719e+04
167.9,1.708e+04,2.109e+04,4.555e+04,8.372e+04
169.4,1.508e+04,1.710e+04,4.040e+04,7.259e+04
170.9,1.358e+04,1.276e+04,3.571e+04,6.206e+04
172.4,1.487e+04,8.240e+03,3.446e+04,5.757e+04
174.0,1.507e+04,6.644e+03,3.044e+04,5.216e+04
175.5,1.574e+04,8.312e+03,2.938e+04,5.344e+04
177.0,1.464e+04,9.543e+03,2.905e+04,5.324e+04
178.5,1.483e+04,1.246e+04,3.149e+04,5.878e+04
180.0,1.560e+04,1.817e+04,3.589e+04,6.966e+04
181.5,1.573e+04,2.332e+04,3.937e+04,7.842e+04
183.0,1.594e+04,2.740e+04,4.065e+04,8.399e+04
184.5,1.636e+04,3.092e+04,4.065e+04,8.793e+04
186.1,1.513e+04,3.215e+04,3.890e+04,8.618e+04
187.6,1.341e+04,3.189e+04,3.666e+04,8.196e+04
189.1,1.232e+04,3.143e+04,3.491e+04,7.866e+04
190.6,1.175e+04,3.150e+04,3.382e+04,7.707e+04
192.1,1.081e+04,3.041e+04,3.128e+04,7.251e+04
193.6,9.804e+03,2.866e+04,2.859e+04,6.705e+04
195.1,8.878e+03,2.639e+04,2.600e+04,6.127e+04
196.6,9.329e+03,2.705e+04,2.660e+04,6.298e+04
198.2,1.023e+04,2.962e+04,2.814e+04,6.800e+04
199.7,1.197e+04,4.454e+04,3.404e+04,9.055e+04
